record_id,source_file,source_row,organization_name_original,unresolved_q_identifier,input_website,final_website,canonical_website,normalized_domain,original_status,career_url,link_text,score,ats_provider_detected,evidence,candidate_count,initial_classification,classification_reason,retry_category,recommended_next_action,processing_queue,error,organization_name_resolved,ottawa_relationship,ottawa_evidence,validation_status,validation_notes,last_processed
10730,inaccessible.csv,662,FRHI Hotels & Resorts,no,https://frhi.com/,,https://frhi.com/,frhi.com,INACCESSIBLE,,,,,,0,website_inaccessible,connection_reset,connection_reset,Retry slowly in isolated browser context,inaccessible_retry,"page.goto: net::ERR_CONNECTION_RESET at https://frhi.com/
Call log:
[2m  - navigating to ""https://frhi.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10731,inaccessible.csv,663,Future Access (Canada),no,https://futureaccess.ca/,,https://futureaccess.ca/,futureaccess.ca,INACCESSIBLE,,,,,,0,website_inaccessible,crawler_navigation_collision,crawler_navigation_collision,Retry with one isolated page/context per URL,inaccessible_retry,"page.goto: Navigation to ""https://futureaccess.ca/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
[2m  - navigating to ""https://futureaccess.ca/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10732,inaccessible.csv,664,Front Yards in Bloom,no,https://frontyardsinbloom.ca/,,https://frontyardsinbloom.ca/,frontyardsinbloom.ca,INACCESSIBLE,,,,,,0,website_inaccessible,connection_reset,connection_reset,Retry slowly in isolated browser context,inaccessible_retry,"page.goto: net::ERR_CONNECTION_RESET at https://frontyardsinbloom.ca/
Call log:
[2m  - navigating to ""https://frontyardsinbloom.ca/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10733,inaccessible.csv,665,Galamedia (Canada),no,https://galamedia.ca/,,https://galamedia.ca/,galamedia.ca,INACCESSIBLE,,,,,,0,website_inaccessible,dns_not_resolved,dns_not_resolved,Try www/non-www and locate replacement official domain,inaccessible_retry,"page.goto: net::ERR_NAME_NOT_RESOLVED at https://galamedia.ca/
Call log:
[2m  - navigating to ""https://galamedia.ca/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10734,inaccessible.csv,666,Frontier Adventure Sports & Training,no,https://raidthenorth.com/,,https://raidthenorth.com/,raidthenorth.com,INACCESSIBLE,,,,,,0,website_inaccessible,connection_reset,connection_reset,Retry slowly in isolated browser context,inaccessible_retry,"page.goto: net::ERR_CONNECTION_RESET at https://raidthenorth.com/
Call log:
[2m  - navigating to ""https://raidthenorth.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10735,inaccessible.csv,667,G.R. Baird Financial,no,https://grbairdfinancial.com/,,https://grbairdfinancial.com/,grbairdfinancial.com,INACCESSIBLE,,,,,,0,website_inaccessible,crawler_navigation_collision,crawler_navigation_collision,Retry with one isolated page/context per URL,inaccessible_retry,"page.goto: Navigation to ""https://grbairdfinancial.com/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
[2m  - navigating to ""https://grbairdfinancial.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10736,inaccessible.csv,668,Galvanize,no,https://wegalvanize.com/,,https://wegalvanize.com/,wegalvanize.com,INACCESSIBLE,,,,,,0,website_inaccessible,certificate_error,certificate_error,Try canonical domain variant; locate current official site,inaccessible_retry,"page.goto: net::ERR_CERT_COMMON_NAME_INVALID at https://wegalvanize.com/
Call log:
[2m  - navigating to ""https://wegalvanize.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10737,inaccessible.csv,669,Gamiing,no,https://gamiing.org/,,https://gamiing.org/,gamiing.org,INACCESSIBLE,,,,,,0,website_inaccessible,dns_not_resolved,dns_not_resolved,Try www/non-www and locate replacement official domain,inaccessible_retry,"page.goto: net::ERR_NAME_NOT_RESOLVED at https://gamiing.org/
Call log:
[2m  - navigating to ""https://gamiing.org/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10738,inaccessible.csv,670,Gaming Kingdom,no,https://gaming-kingdom.com/,,https://gaming-kingdom.com/,gaming-kingdom.com,INACCESSIBLE,,,,,,0,website_inaccessible,certificate_error,certificate_error,Try canonical domain variant; locate current official site,inaccessible_retry,"page.goto: net::ERR_CERT_COMMON_NAME_INVALID at https://gaming-kingdom.com/
Call log:
[2m  - navigating to ""https://gaming-kingdom.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10739,inaccessible.csv,671,Ganz,no,https://ganz.com/,,https://ganz.com/,ganz.com,INACCESSIBLE,,,,,,0,website_inaccessible,dns_not_resolved,dns_not_resolved,Try www/non-www and locate replacement official domain,inaccessible_retry,"page.goto: net::ERR_NAME_NOT_RESOLVED at https://ganz.com/
Call log:
[2m  - navigating to ""https://ganz.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10740,inaccessible.csv,672,Garderie Oasis Child Care Centre,no,https://garderie-oasis-childcare.ca/,,https://garderie-oasis-childcare.ca/,garderie-oasis-childcare.ca,INACCESSIBLE,,,,,,0,website_inaccessible,dns_not_resolved,dns_not_resolved,Try www/non-www and locate replacement official domain,inaccessible_retry,"page.goto: net::ERR_NAME_NOT_RESOLVED at https://garderie-oasis-childcare.ca/
Call log:
[2m  - navigating to ""https://garderie-oasis-childcare.ca/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10741,inaccessible.csv,673,Gazaro,no,https://priceiq.gazaro.com/,,https://priceiq.gazaro.com/,priceiq.gazaro.com,INACCESSIBLE,,,,,,0,website_inaccessible,dns_not_resolved,dns_not_resolved,Try www/non-www and locate replacement official domain,inaccessible_retry,"page.goto: net::ERR_NAME_NOT_RESOLVED at https://priceiq.gazaro.com/
Call log:
[2m  - navigating to ""https://priceiq.gazaro.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10742,inaccessible.csv,674,Fusepoint Managed Services,no,https://fusepoint.com/,,https://fusepoint.com/,fusepoint.com,INACCESSIBLE,,,,,,0,website_inaccessible,connection_reset,connection_reset,Retry slowly in isolated browser context,inaccessible_retry,"page.goto: net::ERR_CONNECTION_RESET at https://fusepoint.com/
Call log:
[2m  - navigating to ""https://fusepoint.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10743,inaccessible.csv,675,GDI Integrated Facility Services,no,https://medwellcapital.com/,,https://medwellcapital.com/,medwellcapital.com,INACCESSIBLE,,,,,,0,website_inaccessible,dns_not_resolved,dns_not_resolved,Try www/non-www and locate replacement official domain,inaccessible_retry,"page.goto: net::ERR_NAME_NOT_RESOLVED at https://medwellcapital.com/
Call log:
[2m  - navigating to ""https://medwellcapital.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10744,inaccessible.csv,676,GBA Group,no,https://gbagroup.ca/,,https://gbagroup.ca/,gbagroup.ca,INACCESSIBLE,,,,,,0,website_inaccessible,crawler_navigation_collision,crawler_navigation_collision,Retry with one isolated page/context per URL,inaccessible_retry,"page.goto: Navigation to ""https://gbagroup.ca/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
[2m  - navigating to ""https://gbagroup.ca/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10745,inaccessible.csv,677,Future Vehicle Technologies (Canada),no,https://fvtresearch.com/,,https://fvtresearch.com/,fvtresearch.com,INACCESSIBLE,,,,,,0,website_inaccessible,connection_reset,connection_reset,Retry slowly in isolated browser context,inaccessible_retry,"page.goto: net::ERR_CONNECTION_RESET at https://fvtresearch.com/
Call log:
[2m  - navigating to ""https://fvtresearch.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10746,inaccessible.csv,678,G&L Auto,no,https://glauto.ca/,,https://glauto.ca/,glauto.ca,INACCESSIBLE,,,,,,0,website_inaccessible,other_access_error,other_access_error,"Retry once conservatively, then review",inaccessible_retry,"page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://glauto.ca/
Call log:
[2m  - navigating to ""https://glauto.ca/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10747,inaccessible.csv,679,Galerie d'art Louise-et-Reuben-Cohen,no,https://umoncton.ca/,,https://umoncton.ca/,umoncton.ca,INACCESSIBLE,,,,,,0,website_inaccessible,connection_reset,connection_reset,Retry slowly in isolated browser context,inaccessible_retry,"page.goto: net::ERR_CONNECTION_RESET at https://umoncton.ca/
Call log:
[2m  - navigating to ""https://umoncton.ca/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10748,inaccessible.csv,680,Gambling Awareness Nova Scotia,no,https://nsgamingfoundation.org/,,https://nsgamingfoundation.org/,nsgamingfoundation.org,INACCESSIBLE,,,,,,0,website_inaccessible,connection_reset,connection_reset,Retry slowly in isolated browser context,inaccessible_retry,"page.goto: net::ERR_CONNECTION_RESET at https://nsgamingfoundation.org/
Call log:
[2m  - navigating to ""https://nsgamingfoundation.org/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10749,inaccessible.csv,681,GE Zenon,no,https://gewater.com/,,https://gewater.com/,gewater.com,INACCESSIBLE,,,,,,0,website_inaccessible,dns_not_resolved,dns_not_resolved,Try www/non-www and locate replacement official domain,inaccessible_retry,"page.goto: net::ERR_NAME_NOT_RESOLVED at https://gewater.com/
Call log:
[2m  - navigating to ""https://gewater.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10750,inaccessible.csv,682,Geac Computer Corporation,no,https://geac.com/,,https://geac.com/,geac.com,INACCESSIBLE,,,,,,0,website_inaccessible,connection_reset,connection_reset,Retry slowly in isolated browser context,inaccessible_retry,"page.goto: net::ERR_CONNECTION_RESET at https://geac.com/
Call log:
[2m  - navigating to ""https://geac.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10751,inaccessible.csv,683,General Burns Tennis Club,no,https://generalburnstennis.ca/,,https://generalburnstennis.ca/,generalburnstennis.ca,INACCESSIBLE,,,,,,0,website_inaccessible,crawler_navigation_collision,crawler_navigation_collision,Retry with one isolated page/context per URL,inaccessible_retry,"page.goto: Navigation to ""https://generalburnstennis.ca/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
[2m  - navigating to ""https://generalburnstennis.ca/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10752,inaccessible.csv,684,General Dynamics Mission Systems - Canada,no,https://gdcanada.com/,,https://gdcanada.com/,gdcanada.com,INACCESSIBLE,,,,,,0,website_inaccessible,connection_reset,connection_reset,Retry slowly in isolated browser context,inaccessible_retry,"page.goto: net::ERR_CONNECTION_RESET at https://gdcanada.com/
Call log:
[2m  - navigating to ""https://gdcanada.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10753,inaccessible.csv,685,General Gardens,no,https://general-gardens.com/,,https://general-gardens.com/,general-gardens.com,INACCESSIBLE,,,,,,0,website_inaccessible,dns_not_resolved,dns_not_resolved,Try www/non-www and locate replacement official domain,inaccessible_retry,"page.goto: net::ERR_NAME_NOT_RESOLVED at https://general-gardens.com/
Call log:
[2m  - navigating to ""https://general-gardens.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10754,inaccessible.csv,686,General Kinetics Engineering Corporation,no,https://kinetics.ca/,,https://kinetics.ca/,kinetics.ca,INACCESSIBLE,,,,,,0,website_inaccessible,ssl_or_cipher_error,ssl_or_cipher_error,Try HTTP/canonical domain and locate current site,inaccessible_retry,"page.goto: net::ERR_SSL_VERSION_OR_CIPHER_MISMATCH at https://kinetics.ca/
Call log:
[2m  - navigating to ""https://kinetics.ca/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10755,inaccessible.csv,687,Genesis Microchip,no,https://gnss.com/,,https://gnss.com/,gnss.com,INACCESSIBLE,,,,,,0,website_inaccessible,dns_not_resolved,dns_not_resolved,Try www/non-www and locate replacement official domain,inaccessible_retry,"page.goto: net::ERR_NAME_NOT_RESOLVED at https://gnss.com/
Call log:
[2m  - navigating to ""https://gnss.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10756,inaccessible.csv,688,Generex Biotechnology (Canada),no,https://generex.com/,,https://generex.com/,generex.com,INACCESSIBLE,,,,,,0,website_inaccessible,crawler_navigation_collision,crawler_navigation_collision,Retry with one isolated page/context per URL,inaccessible_retry,"page.goto: Navigation to ""https://generex.com/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
[2m  - navigating to ""https://generex.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10757,inaccessible.csv,689,Generation Squeeze,no,https://gensqueeze.ca/,,https://gensqueeze.ca/,gensqueeze.ca,INACCESSIBLE,,,,,,0,website_inaccessible,crawler_navigation_collision,crawler_navigation_collision,Retry with one isolated page/context per URL,inaccessible_retry,"page.goto: Navigation to ""https://gensqueeze.ca/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
[2m  - navigating to ""https://gensqueeze.ca/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10758,inaccessible.csv,690,GenomeDx (Canada),no,https://genomedx.com/,,https://genomedx.com/,genomedx.com,INACCESSIBLE,,,,,,0,website_inaccessible,other_access_error,other_access_error,"Retry once conservatively, then review",inaccessible_retry,"page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://genomedx.com/
Call log:
[2m  - navigating to ""https://genomedx.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10759,inaccessible.csv,691,Geomembrane Technologies (Canada),no,https://gticovers.com/,,https://gticovers.com/,gticovers.com,INACCESSIBLE,,,,,,0,website_inaccessible,other_access_error,other_access_error,"Retry once conservatively, then review",inaccessible_retry,"page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://gticovers.com/
Call log:
[2m  - navigating to ""https://gticovers.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10760,inaccessible.csv,692,Genivar,no,https://genivar.com/,,https://genivar.com/,genivar.com,INACCESSIBLE,,,,,,0,website_inaccessible,connection_reset,connection_reset,Retry slowly in isolated browser context,inaccessible_retry,"page.goto: net::ERR_CONNECTION_RESET at https://genivar.com/
Call log:
[2m  - navigating to ""https://genivar.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10761,inaccessible.csv,693,Giant,no,https://giantottawa.ca/,,https://giantottawa.ca/,giantottawa.ca,INACCESSIBLE,,,,,,0,website_inaccessible,certificate_error,certificate_error,Try canonical domain variant; locate current official site,inaccessible_retry,"page.goto: net::ERR_CERT_COMMON_NAME_INVALID at https://giantottawa.ca/
Call log:
[2m  - navigating to ""https://giantottawa.ca/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10762,inaccessible.csv,694,Giant Panda,no,https://giantpanda88.com/,,https://giantpanda88.com/,giantpanda88.com,INACCESSIBLE,,,,,,0,website_inaccessible,dns_not_resolved,dns_not_resolved,Try www/non-www and locate replacement official domain,inaccessible_retry,"page.goto: net::ERR_NAME_NOT_RESOLVED at https://giantpanda88.com/
Call log:
[2m  - navigating to ""https://giantpanda88.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10763,inaccessible.csv,695,Girardin Minibus,no,https://girardin.com/,,https://girardin.com/,girardin.com,INACCESSIBLE,,,,,,0,website_inaccessible,dns_not_resolved,dns_not_resolved,Try www/non-www and locate replacement official domain,inaccessible_retry,"page.goto: net::ERR_NAME_NOT_RESOLVED at https://girardin.com/
Call log:
[2m  - navigating to ""https://girardin.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10764,inaccessible.csv,696,Gladstone Lounge,no,https://gladstonelounge.ca/,,https://gladstonelounge.ca/,gladstonelounge.ca,INACCESSIBLE,,,,,,0,website_inaccessible,dns_not_resolved,dns_not_resolved,Try www/non-www and locate replacement official domain,inaccessible_retry,"page.goto: net::ERR_NAME_NOT_RESOLVED at https://gladstonelounge.ca/
Call log:
[2m  - navigating to ""https://gladstonelounge.ca/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10765,inaccessible.csv,697,Gladstone Golden Grill,no,https://gladstonegoldengrill.com/,,https://gladstonegoldengrill.com/,gladstonegoldengrill.com,INACCESSIBLE,,,,,,0,website_inaccessible,other_access_error,other_access_error,"Retry once conservatively, then review",inaccessible_retry,"page.goto: net::ERR_ABORTED at https://gladstonegoldengrill.com/
Call log:
[2m  - navigating to ""https://gladstonegoldengrill.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10766,inaccessible.csv,698,GLBTTQ Community Centre of Ottawa,no,https://glbttqottawa.ca/,,https://glbttqottawa.ca/,glbttqottawa.ca,INACCESSIBLE,,,,,,0,website_inaccessible,dns_not_resolved,dns_not_resolved,Try www/non-www and locate replacement official domain,inaccessible_retry,"page.goto: net::ERR_NAME_NOT_RESOLVED at https://glbttqottawa.ca/
Call log:
[2m  - navigating to ""https://glbttqottawa.ca/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10767,inaccessible.csv,699,Glebe Parents' Daycare,no,https://glebeparentsdaycare.ca/,,https://glebeparentsdaycare.ca/,glebeparentsdaycare.ca,INACCESSIBLE,,,,,,0,website_inaccessible,dns_not_resolved,dns_not_resolved,Try www/non-www and locate replacement official domain,inaccessible_retry,"page.goto: net::ERR_NAME_NOT_RESOLVED at https://glebeparentsdaycare.ca/
Call log:
[2m  - navigating to ""https://glebeparentsdaycare.ca/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10768,inaccessible.csv,700,Glebe Reggio Centre,no,https://glebereggiocentre.ca/,,https://glebereggiocentre.ca/,glebereggiocentre.ca,INACCESSIBLE,,,,,,0,website_inaccessible,dns_not_resolved,dns_not_resolved,Try www/non-www and locate replacement official domain,inaccessible_retry,"page.goto: net::ERR_NAME_NOT_RESOLVED at https://glebereggiocentre.ca/
Call log:
[2m  - navigating to ""https://glebereggiocentre.ca/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10769,inaccessible.csv,701,Glebe St. James United Church,no,https://glebestjames.com/,,https://glebestjames.com/,glebestjames.com,INACCESSIBLE,,,,,,0,website_inaccessible,dns_not_resolved,dns_not_resolved,Try www/non-www and locate replacement official domain,inaccessible_retry,"page.goto: net::ERR_NAME_NOT_RESOLVED at https://glebestjames.com/
Call log:
[2m  - navigating to ""https://glebestjames.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10770,inaccessible.csv,702,Global Pet Foods,no,https://globalpetfoods.ca/,,https://globalpetfoods.ca/,globalpetfoods.ca,INACCESSIBLE,,,,,,0,website_inaccessible,ssl_or_cipher_error,ssl_or_cipher_error,Try HTTP/canonical domain and locate current site,inaccessible_retry,"page.goto: net::ERR_SSL_VERSION_OR_CIPHER_MISMATCH at https://globalpetfoods.ca/
Call log:
[2m  - navigating to ""https://globalpetfoods.ca/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10771,inaccessible.csv,703,GlobVision (Canada),no,https://globvision.com/,,https://globvision.com/,globvision.com,INACCESSIBLE,,,,,,0,website_inaccessible,connection_reset,connection_reset,Retry slowly in isolated browser context,inaccessible_retry,"page.goto: net::ERR_CONNECTION_RESET at https://globvision.com/
Call log:
[2m  - navigating to ""https://globvision.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10772,inaccessible.csv,704,Globo,no,https://globoshoes.com/,,https://globoshoes.com/,globoshoes.com,INACCESSIBLE,,,,,,0,website_inaccessible,crawler_navigation_collision,crawler_navigation_collision,Retry with one isolated page/context per URL,inaccessible_retry,"page.goto: Navigation to ""https://globoshoes.com/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
[2m  - navigating to ""https://globoshoes.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10773,inaccessible.csv,705,GM CAMI Assembly,no,https://gmcamiassembly.ca/,,https://gmcamiassembly.ca/,gmcamiassembly.ca,INACCESSIBLE,,,,,,0,website_inaccessible,certificate_error,certificate_error,Try canonical domain variant; locate current official site,inaccessible_retry,"page.goto: net::ERR_CERT_COMMON_NAME_INVALID at https://gmcamiassembly.ca/
Call log:
[2m  - navigating to ""https://gmcamiassembly.ca/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10774,inaccessible.csv,706,Goldcorp Inc.,no,https://goldcorp.com/,,https://goldcorp.com/,goldcorp.com,INACCESSIBLE,,,,,,0,website_inaccessible,certificate_error,certificate_error,Try canonical domain variant; locate current official site,inaccessible_retry,"page.goto: net::ERR_CERT_DATE_INVALID at https://goldcorp.com/
Call log:
[2m  - navigating to ""https://goldcorp.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10775,inaccessible.csv,707,Goldfinch,no,https://goldfinchottawa.ca/,,https://goldfinchottawa.ca/,goldfinchottawa.ca,INACCESSIBLE,,,,,,0,website_inaccessible,dns_not_resolved,dns_not_resolved,Try www/non-www and locate replacement official domain,inaccessible_retry,"page.goto: net::ERR_NAME_NOT_RESOLVED at https://goldfinchottawa.ca/
Call log:
[2m  - navigating to ""https://goldfinchottawa.ca/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10776,inaccessible.csv,708,Good Morning Preschool,no,https://gmcaps.com/,,https://gmcaps.com/,gmcaps.com,INACCESSIBLE,,,,,,0,website_inaccessible,dns_not_resolved,dns_not_resolved,Try www/non-www and locate replacement official domain,inaccessible_retry,"page.goto: net::ERR_NAME_NOT_RESOLVED at https://gmcaps.com/
Call log:
[2m  - navigating to ""https://gmcaps.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10777,inaccessible.csv,709,Gordon & McGovern Renovations,no,https://gordonconstruction.com/,,https://gordonconstruction.com/,gordonconstruction.com,INACCESSIBLE,,,,,,0,website_inaccessible,other_access_error,other_access_error,"Retry once conservatively, then review",inaccessible_retry,"page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://gordonconstruction.com/
Call log:
[2m  - navigating to ""https://gordonconstruction.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10778,inaccessible.csv,710,Govinda's,no,https://ottawa.iskcon.ca/,,https://ottawa.iskcon.ca/,ottawa.iskcon.ca,INACCESSIBLE,,,,,,0,website_inaccessible,dns_not_resolved,dns_not_resolved,Try www/non-www and locate replacement official domain,inaccessible_retry,"page.goto: net::ERR_NAME_NOT_RESOLVED at https://ottawa.iskcon.ca/
Call log:
[2m  - navigating to ""https://ottawa.iskcon.ca/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10779,inaccessible.csv,711,Grace Presbyterian Church,no,https://connectwithgrace.net/,,https://connectwithgrace.net/,connectwithgrace.net,INACCESSIBLE,,,,,,0,website_inaccessible,dns_not_resolved,dns_not_resolved,Try www/non-www and locate replacement official domain,inaccessible_retry,"page.goto: net::ERR_NAME_NOT_RESOLVED at https://connectwithgrace.net/
Call log:
[2m  - navigating to ""https://connectwithgrace.net/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10780,inaccessible.csv,712,Global Enrichment Foundation,no,https://globalenrichmentfoundation.com/,,https://globalenrichmentfoundation.com/,globalenrichmentfoundation.com,INACCESSIBLE,,,,,,0,website_inaccessible,crawler_navigation_collision,crawler_navigation_collision,Retry with one isolated page/context per URL,inaccessible_retry,"page.goto: Navigation to ""https://globalenrichmentfoundation.com/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
[2m  - navigating to ""https://globalenrichmentfoundation.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10781,inaccessible.csv,713,Grand River Enterprises,no,https://mohawkgre.net/,,https://mohawkgre.net/,mohawkgre.net,INACCESSIBLE,,,,,,0,website_inaccessible,other_access_error,other_access_error,"Retry once conservatively, then review",inaccessible_retry,"page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://mohawkgre.net/
Call log:
[2m  - navigating to ""https://mohawkgre.net/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10782,inaccessible.csv,714,Granville Island Brewing,no,https://gib.ca/,,https://gib.ca/,gib.ca,INACCESSIBLE,,,,,,0,website_inaccessible,certificate_error,certificate_error,Try canonical domain variant; locate current official site,inaccessible_retry,"page.goto: net::ERR_CERT_COMMON_NAME_INVALID at https://gib.ca/
Call log:
[2m  - navigating to ""https://gib.ca/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10783,inaccessible.csv,715,GreenCentre Canada,no,https://greencentrecanada.com/,,https://greencentrecanada.com/,greencentrecanada.com,INACCESSIBLE,,,,,,0,website_inaccessible,certificate_error,certificate_error,Try canonical domain variant; locate current official site,inaccessible_retry,"page.goto: net::ERR_CERT_COMMON_NAME_INVALID at https://greencentrecanada.com/
Call log:
[2m  - navigating to ""https://greencentrecanada.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10784,inaccessible.csv,716,Greenfield Research (Canada),no,https://greenfieldresearch.ca/,,https://greenfieldresearch.ca/,greenfieldresearch.ca,INACCESSIBLE,,,,,,0,website_inaccessible,dns_not_resolved,dns_not_resolved,Try www/non-www and locate replacement official domain,inaccessible_retry,"page.goto: net::ERR_NAME_NOT_RESOLVED at https://greenfieldresearch.ca/
Call log:
[2m  - navigating to ""https://greenfieldresearch.ca/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10785,inaccessible.csv,717,Grand River Hospital,no,https://grhosp.on.ca/,,https://grhosp.on.ca/,grhosp.on.ca,INACCESSIBLE,,,,,,0,website_inaccessible,connection_reset,connection_reset,Retry slowly in isolated browser context,inaccessible_retry,"page.goto: net::ERR_CONNECTION_RESET at https://grhosp.on.ca/
Call log:
[2m  - navigating to ""https://grhosp.on.ca/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10786,inaccessible.csv,718,"Gridcentric, Inc.",no,https://gridcentric.com/,,https://gridcentric.com/,gridcentric.com,INACCESSIBLE,,,,,,0,website_inaccessible,dns_not_resolved,dns_not_resolved,Try www/non-www and locate replacement official domain,inaccessible_retry,"page.goto: net::ERR_NAME_NOT_RESOLVED at https://gridcentric.com/
Call log:
[2m  - navigating to ""https://gridcentric.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10787,inaccessible.csv,719,Great Panther Silver,no,https://greatpanther.com/,,https://greatpanther.com/,greatpanther.com,INACCESSIBLE,,,,,,0,website_inaccessible,dns_not_resolved,dns_not_resolved,Try www/non-www and locate replacement official domain,inaccessible_retry,"page.goto: net::ERR_NAME_NOT_RESOLVED at https://greatpanther.com/
Call log:
[2m  - navigating to ""https://greatpanther.com/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
10788,inaccessible.csv,720,Groupe Capitales Médias,no,https://gcmedias.ca/,,https://gcmedias.ca/,gcmedias.ca,INACCESSIBLE,,,,,,0,website_inaccessible,certificate_error,certificate_error,Try canonical domain variant; locate current official site,inaccessible_retry,"page.goto: net::ERR_CERT_COMMON_NAME_INVALID at https://gcmedias.ca/
Call log:
[2m  - navigating to ""https://gcmedias.ca/"", waiting until ""domcontentloaded""[22m",,,,unreviewed,,2026-07-17
